Title,Video url,Thumbnail url,Channel name,Duration
Rearranging your face but I don't think you need it 💕 ASMR [ switching soft spoken & whispered],https://www.youtube.com/watch?v=1oqd7c4jkDI,https://i.ytimg.com/vi/1oqd7c4jkDI/maxresdefault.jpg,Its_Bunnii ASMR,"30 Minutes, 25 Seconds"
Healing Frequency Meditation (1111 Hz) | 1 hour handpan music | Malte Marten & Lynxk,https://www.youtube.com/watch?v=j_3C0z96GE0,https://i.ytimg.com/vi/j_3C0z96GE0/maxresdefault.jpg,Malte Marten Music,"1 Hours, 3 Minutes, 50 Seconds"
"8D INDIAN ASMR | Personal Attention- Face Touching, Scratching, Tapping | Hand Movements| HINDI ASMR",https://www.youtube.com/watch?v=bsdTBppjFYE,https://i.ytimg.com/vi/bsdTBppjFYE/maxresdefault.jpg,Devya Gurjar ASMR,"18 Minutes, 48 Seconds"
ASMR Ancient Roman Spa,https://www.youtube.com/watch?v=o-qQzeCEGk0,https://i.ytimg.com/vi/o-qQzeCEGk0/maxresdefault.jpg,ASMR Unity ,"44 Minutes, 49 Seconds"
ASMR 日本人と韓国人の耳かきロールプレイ 일본인과 한국인의 쌍둥이 귀청소 Japanese and Korean Twin Ears Cleaning,https://www.youtube.com/watch?v=aHtXZ7FrHUA,https://i.ytimg.com/vi/aHtXZ7FrHUA/maxresdefault.jpg,Zerona ASMR제로나,"20 Minutes, 46 Seconds"
"Taking Care of You When You’re Sick 🤒 SCI-FI SOLARPUNK ASMR ☀️ [Unusual Remedies, Deep Resonance]",https://www.youtube.com/watch?v=YzGJkSDAyZU,https://i.ytimg.com/vi/YzGJkSDAyZU/maxresdefault.jpg,Dreamscape ASMR,"26 Minutes, 18 Seconds"
"ASMR Ultimate Nape, Scalp & Hair TINGLES for Deep Sleep (No Talk)",https://www.youtube.com/watch?v=8B-33K_mfCc,https://i.ytimg.com/vi/8B-33K_mfCc/maxresdefault.jpg,morningASMR,"27 Minutes, 26 Seconds"
You're Stuck in a Magical Portal ‧ Medieval Fantasy ASMR RPG |#56,https://www.youtube.com/watch?v=ykDbRb208xo,https://i.ytimg.com/vi/ykDbRb208xo/maxresdefault.jpg,ATMOSPHERE,"25 Minutes, 33 Seconds"
"ASMR Reiki for Sleep (Singing Bowl, Tarot Reading, Body Scan, Hand Movements, Energy Plucking)",https://www.youtube.com/watch?v=A6kkZmv_x7U,https://i.ytimg.com/vi/A6kkZmv_x7U/maxresdefault.jpg,ediyasmr,"29 Minutes, 23 Seconds"
ASMR LONG NAILS FACE SCRATCHING with SOFT INAUDIBLE (20 min LOOPED for 2 HOURS) (clicky) EXTRA RELAX,https://www.youtube.com/watch?v=r01Dekp8do8,https://i.ytimg.com/vi/r01Dekp8do8/maxresdefault.jpg,ASMR Annie,"1 Hours, 55 Minutes, 52 Seconds"
"ASMR Most Professional & Relaxing Haircut, Shave & Pampering",https://www.youtube.com/watch?v=LGvAC-tJH_Y,https://i.ytimg.com/vi/LGvAC-tJH_Y/maxresdefault.jpg,Busy B ASMR,"1 Hours, 6 Minutes, 57 Seconds"
"ASMR ✨ the MOST Tingly Scalp Check ✨ Wooden Sticks, Jade Comb, Ear & Nape Attention w Talia",https://www.youtube.com/watch?v=mV9cODMnXsA,https://i.ytimg.com/vi/mV9cODMnXsA/maxresdefault.jpg,emvy ASMR,"42 Minutes, 37 Seconds"
"🫠 ASMR Mind Balm + MUSIC 🪐 (3 Hours of Hypnotic Visuals, Layered Sounds, & Personal Attention)",https://www.youtube.com/watch?v=lyUBwJB2uWU,https://i.ytimg.com/vi/lyUBwJB2uWU/maxresdefault.jpg,selatonin ASMR,"3 Hours, 0 Minutes, 1 Seconds"
"ASMR | (Fast & Aggressive) Haircut, Wash, and Dry 💇🏻‍♀️",https://www.youtube.com/watch?v=uRNVrR4ofrQ,https://i.ytimg.com/vi/uRNVrR4ofrQ/maxresdefault.jpg,Luna Bloom ASMR,"17 Minutes, 5 Seconds"
"ASMR Your Spiritual Energy Check up , Aura balancing, tuning forks, healing frequencies",https://www.youtube.com/watch?v=qgF2etkGrpQ,https://i.ytimg.com/vi/qgF2etkGrpQ/maxresdefault.jpg,Ruby True ,"41 Minutes, 8 Seconds"
"Perfect Background ASMR ✨ to study, work, sleep, relax, game {1 HOUR}",https://www.youtube.com/watch?v=HifTWhr_3Sk,https://i.ytimg.com/vi/HifTWhr_3Sk/maxresdefault.jpg,Sarah Lavender ASMR,"58 Minutes, 33 Seconds"
"ASMR Hypnotic Reiki | Listening to the Body for Pain Relief (Mindfulness, Hypnosis)",https://www.youtube.com/watch?v=wir04g-47Gs,https://i.ytimg.com/vi/wir04g-47Gs/maxresdefault.jpg,ediyasmr,"31 Minutes, 41 Seconds"
"ASMR The Most Relaxing Haircut, Shaving, Face Exam, Face Massage RP, Personal Attention",https://www.youtube.com/watch?v=bwV2b6NC8LU,https://i.ytimg.com/vi/bwV2b6NC8LU/maxresdefault.jpg,Lizi ASMR,"43 Minutes, 18 Seconds"
ASMR 2HR+ Seasonal Personal Attention for Deep Sleep  🌸🌿🍁❄️,https://www.youtube.com/watch?v=Xq9BZov5HDI,https://i.ytimg.com/vi/Xq9BZov5HDI/maxresdefault.jpg,Whispering Willow ASMR,"2 Hours, 24 Minutes, 33 Seconds"
ASMR for PAIN RELIEF | Helping You Feel Better (gentle binaural music),https://www.youtube.com/watch?v=oR3hF2jN5dI,https://i.ytimg.com/vi/oR3hF2jN5dI/maxresdefault.jpg,Sarah Lavender ASMR,"45 Minutes, 56 Seconds"
"🍂 ASMR & MUSIC Autumn Layered Soundscapes 🧡 (Hypnotic Personal Attention, Visual Triggers, Echo)",https://www.youtube.com/watch?v=jZwb4NHvav8,https://i.ytimg.com/vi/jZwb4NHvav8/maxresdefault.jpg,selatonin ASMR,"43 Minutes, 26 Seconds"
[ASMR] FAST & AGGRESSIVE haircut!!,https://www.youtube.com/watch?v=7YNQNGThoT8,https://i.ytimg.com/vi/7YNQNGThoT8/sddefault.jpg,MaggyASMR,"18 Minutes, 0 Seconds"
INDIAN ASMR | Plucking Away Your ❌Negative❌ Energy With Mouth Sounds ✨(Hindi),https://www.youtube.com/watch?v=ifa2n15OXWI,https://i.ytimg.com/vi/ifa2n15OXWI/maxresdefault.jpg,Dejay’s Tingle Store,"25 Minutes, 14 Seconds"
[ASMR] FAST & AGGRESSIVE cranial nerve exam,https://www.youtube.com/watch?v=cWWuxiGI5lo,https://i.ytimg.com/vi/cWWuxiGI5lo/sddefault.jpg,MaggyASMR,"14 Minutes, 10 Seconds"
"ASMR For when you REALLY need to sleep 💤 (Upclose Whispers, Hand movements) (🇪🇸  and 🇬🇧  subtitles)",https://www.youtube.com/watch?v=uSzGCUa6Q5A,https://i.ytimg.com/vi/uSzGCUa6Q5A/maxresdefault.jpg,ASMR Glow,"27 Minutes, 2 Seconds"
ASMR | Up Close Cozy & Safe Affirmations | Ear to Ear Whispering & Brushing,https://www.youtube.com/watch?v=wPkd38rxzXQ,https://i.ytimg.com/vi/wPkd38rxzXQ/maxresdefault.jpg,Gibi ASMR,"21 Minutes, 42 Seconds"
"INDIAN ASMR| Negative Energy Plucking And Reassurance | FAST ASMR| Mouth Sounds, Hand Movements ASMR",https://www.youtube.com/watch?v=rCjGkBbNPS8,https://i.ytimg.com/vi/rCjGkBbNPS8/maxresdefault.jpg,Devya Gurjar ASMR,"10 Minutes, 7 Seconds"
Alone Again?,https://www.youtube.com/watch?v=d3PCwIJfcHs,https://i.ytimg.com/vi/d3PCwIJfcHs/sddefault.jpg,A.MeloFi,"27 Minutes, 55 Seconds"
"ASMR | Ear-to-Ear Mouth Sounds, Fluffy Mic Brushing & Whispers ❤️ (2 HOURS + black screen)",https://www.youtube.com/watch?v=FUF-5nyQK-4,https://i.ytimg.com/vi/FUF-5nyQK-4/maxresdefault.jpg,Also Maya ASMR,"2 Hours, 2 Minutes, 38 Seconds"
ASMR Reiki Session | Deep Energy Healing & Relaxation,https://www.youtube.com/watch?v=H5TsQ4xgY18,https://i.ytimg.com/vi/H5TsQ4xgY18/maxresdefault.jpg,Tingle Catcher,"13 Minutes, 25 Seconds"
Episode #12 - Unity OR Unreal? Why We Chose Unity & Plastic SCM!,https://www.youtube.com/watch?v=Nm0YelRkSrw,https://i.ytimg.com/vi/Nm0YelRkSrw/maxresdefault.jpg,Diary of a Boss Witch,"11 Minutes, 32 Seconds"
"Tuning fork chakra rebalancing, singing bowls, chimes  528 Hz  OHM 136.10 Hz healing frequencies",https://www.youtube.com/watch?v=0Jozi28sYHI,https://i.ytimg.com/vi/0Jozi28sYHI/maxresdefault.jpg,Ruby True ,"34 Minutes, 55 Seconds"
A Siren's lure song...,https://www.youtube.com/watch?v=FBXqEZbxsg8,https://i.ytimg.com/vi/FBXqEZbxsg8/hqdefault.jpg,Reaper Cat,44 Seconds
A Comforting MASSAGE for Headache Relief ♡ ASMR Head Treatments for Easing Your Pain ♡,https://www.youtube.com/watch?v=4HGRZUWmtFs,https://i.ytimg.com/vi/4HGRZUWmtFs/maxresdefault.jpg,ASMR Treasury,"46 Minutes, 40 Seconds"
Mouth Sounds & Inaudible Speaking [ASMR],https://www.youtube.com/watch?v=4PRCMCt4C-4,https://i.ytimg.com/vi/4PRCMCt4C-4/maxresdefault.jpg,The MashaKata,"20 Minutes, 13 Seconds"
[ASMR] FAST & AGGRESSIVE hand movements (follow my instructions),https://www.youtube.com/watch?v=vc8lTLlx-EQ,https://i.ytimg.com/vi/vc8lTLlx-EQ/sddefault.jpg,MaggyASMR,"17 Minutes, 46 Seconds"
HINDI ASMR| Bestfriend Pampers You w Relaxing Skincare Spa| Personal Attention ASMR |Friend Roleplay,https://www.youtube.com/watch?v=-smn_URyXwA,https://i.ytimg.com/vi/-smn_URyXwA/maxresdefault.jpg,Devya Gurjar ASMR,"53 Minutes, 9 Seconds"
"Close Up, Hypnotizing [ASMR] For Deep Sleep ✨😌",https://www.youtube.com/watch?v=6yEUYSMM3f8,https://i.ytimg.com/vi/6yEUYSMM3f8/maxresdefault.jpg,Cherie Lorraine ASMR,"1 Hours, 5 Minutes, 3 Seconds"
ASMR Makeup Session: Watching Me Perfect My Skills (No Touching)💄💋(HINDI ASMR),https://www.youtube.com/watch?v=uB72EiXFVAI,https://i.ytimg.com/vi/uB72EiXFVAI/maxresdefault.jpg,Tingly SAKSHI ASMR,"29 Minutes, 33 Seconds"
Talking You To Sleep 💤 You Deserve More  [ASMR],https://www.youtube.com/watch?v=n2HmsAbW8oM,https://i.ytimg.com/vi/n2HmsAbW8oM/maxresdefault.jpg,The MashaKata,"20 Minutes, 52 Seconds"
ASMR Fast and Aggressive Focus Test 🎠✨,https://www.youtube.com/watch?v=TWKC1FLjbn8,https://i.ytimg.com/vi/TWKC1FLjbn8/maxresdefault.jpg,ASMR Rebecca,"11 Minutes, 50 Seconds"
"ASMR Stress & Negativity Plucking, Snipping, Pulling (low light, eyes closed, for anxiety)",https://www.youtube.com/watch?v=LgMuznC8os8,https://i.ytimg.com/vi/LgMuznC8os8/maxresdefault.jpg,Whispering Willow ASMR,"28 Minutes, 22 Seconds"
ASMR Reiki | Plucking Negative Energy - Hypnotic Hand Movements & Unintelligible Whispers for Sleep,https://www.youtube.com/watch?v=3rKQX1VlfxA,https://i.ytimg.com/vi/3rKQX1VlfxA/maxresdefault.jpg,SophieMichelle ASMR,"30 Minutes, 5 Seconds"
ASMR Follow My Instructions but You Can Close Your Eyes 🧏🏻‍♀️,https://www.youtube.com/watch?v=CcUX6m21BL0,https://i.ytimg.com/vi/CcUX6m21BL0/maxresdefault.jpg,ASMR Rebecca,"25 Minutes, 26 Seconds"
"ASMR fast & aggressive negative energy plucking, grabbing, tossing",https://www.youtube.com/watch?v=7YKOErRUrv0,https://i.ytimg.com/vi/7YKOErRUrv0/sddefault.jpg,lofiluvasmr,"15 Minutes, 5 Seconds"
Prayer for Peace (1111 Hz) | 1 hour handpan music | Malte Marten,https://www.youtube.com/watch?v=-O0isGbHUJs,https://i.ytimg.com/vi/-O0isGbHUJs/maxresdefault.jpg,Malte Marten,"1 Hours, 4 Minutes, 6 Seconds"
What's In Your Eye? Personal Attention ASMR,https://www.youtube.com/watch?v=E94CoOnqQrY,https://i.ytimg.com/vi/E94CoOnqQrY/sddefault.jpg,Bethany Prosper ASMR,"22 Minutes, 38 Seconds"
Inner Spark (1111 Hz) | 1 hour handpan music | Malte Marten & Changeofcolours,https://www.youtube.com/watch?v=Iix-r6vs4Wo,https://i.ytimg.com/vi/Iix-r6vs4Wo/maxresdefault.jpg,Malte Marten Music,"1 Hours, 5 Minutes, 45 Seconds"
pov: you are the last pringle ASMR,https://www.youtube.com/watch?v=B4WauS1sroQ,https://i.ytimg.com/vi/B4WauS1sroQ/maxresdefault.jpg,Emma's Myspace,"9 Minutes, 33 Seconds"
"you built a cabin in the woods to play piano alone, in peace.",https://www.youtube.com/watch?v=OclLUOp67Jg,https://i.ytimg.com/vi/OclLUOp67Jg/maxresdefault.jpg,Yuh Baek,"35 Minutes, 34 Seconds"
"𝗣𝗹𝗮𝘆𝗹𝗶𝘀𝘁 계속 기다리고있어, Jpop / 애니ost 감성 플레이리스트 피아노✨",https://www.youtube.com/watch?v=F-zr3Y_s4os,https://i.ytimg.com/vi/F-zr3Y_s4os/maxresdefault.jpg,상어오브뮤직,"1 Hours, 59 Minutes, 47 Seconds"
【睡眠導入BGM】カノン / オルゴールのような癒し音 / スローテンポ / リラックス効果【カリンバ】,https://www.youtube.com/watch?v=mJbtyM_bqFk,https://i.ytimg.com/vi/mJbtyM_bqFk/maxresdefault.jpg,Misa / Kalimba Music,"1 Hours, 35 Minutes, 17 Seconds"
잠들기 좋은 첼로 음악 relaxing and dreamy cello music for sleeping 3탄,https://www.youtube.com/watch?v=6rwe_WasGRA,https://i.ytimg.com/vi/6rwe_WasGRA/maxresdefault.jpg,요룰레히,"1 Hours, 7 Minutes, 45 Seconds"
Spirit of the Woods | Celtic Fantasy Music - Enchanting Ambient Music,https://www.youtube.com/watch?v=obeoWPEV3rc,https://i.ytimg.com/vi/obeoWPEV3rc/maxresdefault.jpg,Legends of Fantasia,"1 Hours, 31 Minutes, 41 Seconds"
"(ノ￣ω￣)ノ (May 4, 2025)",https://www.youtube.com/watch?v=ftIEj-vB_b8,https://i.ytimg.com/vi/ftIEj-vB_b8/maxresdefault.jpg,maya VODs,"1 Hours, 21 Minutes, 5 Seconds"
You will fall asleep 100%#asmr #relax #asmrsounds #tingles #goosebumps #sleep,https://www.youtube.com/watch?v=seYVrotuTp4,https://i.ytimg.com/vi/seYVrotuTp4/sddefault.jpg,𝒜𝒮𝑀𝑅 𝒜𝓇𝑒𝓃𝓂𝓎𝓉𝒶𝓃𝓉 ,"10 Minutes, 55 Seconds"
Chill Songs Vol.02 | Cozy & Relaxing Music for a Peaceful Day,https://www.youtube.com/watch?v=8O-1qB-fxjc,https://i.ytimg.com/vi/8O-1qB-fxjc/maxresdefault.jpg,MocktailMusic,"1 Hours, 41 Minutes, 55 Seconds"
maybe in another life,https://www.youtube.com/watch?v=d9vy91veYbU,https://i.ytimg.com/vi/d9vy91veYbU/maxresdefault.jpg,wish you were here.,"1 Hours, 10 Minutes, 10 Seconds"
"all of a sudden, everything becomes alright.",https://www.youtube.com/watch?v=82896LSnQTQ,https://i.ytimg.com/vi/82896LSnQTQ/maxresdefault.jpg,patient.,"5 Hours, 0 Minutes, 0 Seconds"
˖°𓇼 draw w/me !! 🪸155K DTIYS ✦ iPad sketching asmr || paperlike screen protector,https://www.youtube.com/watch?v=IiEMK_2rWxY,https://i.ytimg.com/vi/IiEMK_2rWxY/maxresdefault.jpg,blueberrui,"40 Minutes, 42 Seconds"
9-Hour Draw With Me ✿ Full Webtoon comic page drawing process + Pomodoro Timer 50/10 (Soft Music),https://www.youtube.com/watch?v=uIItGPUBq0M,https://i.ytimg.com/vi/uIItGPUBq0M/maxresdefault.jpg,Riniapple,"9 Hours, 17 Minutes, 8 Seconds"
2.5-Hour Draw With Me ✿ 7-Year Redraw Challenge + Pomodoro Timer 50/10 (Soft Music),https://www.youtube.com/watch?v=R4omO2UD-hg,https://i.ytimg.com/vi/R4omO2UD-hg/maxresdefault.jpg,Riniapple,"2 Hours, 38 Minutes, 24 Seconds"
Aesthetic room makeover 2024🌷pinterest inspired🎁,https://www.youtube.com/watch?v=Hvu458X5knM,https://i.ytimg.com/vi/Hvu458X5knM/maxresdefault.jpg,takechu,"13 Minutes, 33 Seconds"
aesthetic & cozy living room makeover 🛋✨ | pinterest style inspired!,https://www.youtube.com/watch?v=Gq7dvaGZJ8w,https://i.ytimg.com/vi/Gq7dvaGZJ8w/maxresdefault.jpg,shin,"21 Minutes, 15 Seconds"
Daily cleaning routine to keep the house clean 🧺🍃 | Cleaning motivation | ASMR,https://www.youtube.com/watch?v=HOKtWDRwMNA,https://i.ytimg.com/vi/HOKtWDRwMNA/maxresdefault.jpg,kokohome,"19 Minutes, 38 Seconds"
Starseeds (1111 Hz) | 1 hour handpan music | Malte Marten & Chantress Seba,https://www.youtube.com/watch?v=6ZfScQcO4ZU,https://i.ytimg.com/vi/6ZfScQcO4ZU/maxresdefault.jpg,Malte Marten Music,"1 Hours, 5 Minutes, 4 Seconds"
"11 HOUR STUDY WITH ME on a RAINY Night | Background noise, Rain Sound,10 min break, No Music, Merve",https://www.youtube.com/watch?v=FLvz0M-ZF_s,https://i.ytimg.com/vi/FLvz0M-ZF_s/maxresdefault.jpg,Merve,"11 Hours, 5 Minutes, 2 Seconds"
Cozy Slow Morning Deep House Music Mix - Chill Relaxing Lounge DJ Set,https://www.youtube.com/watch?v=hd0fcAfgVg4,https://i.ytimg.com/vi/hd0fcAfgVg4/maxresdefault.jpg,Greta Margo,"1 Hours, 6 Minutes, 56 Seconds"
1-Hour Relaxing RnB Music,https://www.youtube.com/watch?v=-Uj6ejeU6SU,https://i.ytimg.com/vi/-Uj6ejeU6SU/maxresdefault.jpg,𝐂𝐡𝐢𝐥𝐥 𝐂𝐥𝐨𝐮𝐝,"1 Hours, 16 Minutes, 33 Seconds"
pov: and suddenly all the songs were about you... [playlist],https://www.youtube.com/watch?v=uRyQYMUBvyg,https://i.ytimg.com/vi/uRyQYMUBvyg/maxresdefault.jpg,celestial,"1 Hours, 8 Minutes, 51 Seconds"
"sing you to sleep 2! (laufey, bruno major, daniel caesar, billie eilish, etc.)",https://www.youtube.com/watch?v=yc0Dup4mAgg,https://i.ytimg.com/vi/yc0Dup4mAgg/sddefault.jpg,Sam Benwick,"18 Minutes, 4 Seconds"
ASMR VLOG ( EAST COAST ROAD TRIP ) Talking | Whispers | #asmr Vlog,https://www.youtube.com/watch?v=pS3C6Dw-WN0,https://i.ytimg.com/vi/pS3C6Dw-WN0/maxresdefault.jpg,Sweeti Grace ASMR,"10 Minutes, 25 Seconds"
Backyard Atmosphere🍃 Relaxation With Waterfall & Bird Sound | ASMR to Treat Insomnia & Reduce Stress,https://www.youtube.com/watch?v=8mAgQIYbqUM,https://i.ytimg.com/vi/8mAgQIYbqUM/maxresdefault.jpg,Sounds Of Nature,"11 Hours, 54 Minutes, 56 Seconds"
"💐 2023 desk update // chapter one, epomaker tk68, airpods pro, mob psycho nendoroids, pastel theme",https://www.youtube.com/watch?v=z7fgiQCqHUY,https://i.ytimg.com/vi/z7fgiQCqHUY/maxresdefault.jpg,kappe,"18 Minutes, 20 Seconds"
"Soothing ,Restores The Nervous System🌿Stop Overthinking, Stress Relief Music, Sleep Music #1",https://www.youtube.com/watch?v=HjVgyj2hbG8,https://i.ytimg.com/vi/HjVgyj2hbG8/maxresdefault.jpg,Melody Peaks,"1 Hours, 28 Minutes, 49 Seconds"
Wabi-Sabi Kyoto  京都 侘寂の庭園,https://www.youtube.com/watch?v=Q4dg19xeu8k,https://i.ytimg.com/vi/Q4dg19xeu8k/maxresdefault.jpg,Harukawa Film Works,"1 Hours, 55 Minutes, 26 Seconds"
"Work From Home Desk Setup 2022 as a Software Engineer & Designer | Tech, Accessories, Organization",https://www.youtube.com/watch?v=xtEpcS3qcKY,https://i.ytimg.com/vi/xtEpcS3qcKY/maxresdefault.jpg,Maisy Leigh,"10 Minutes, 27 Seconds"
1 HOUR | LONELY BLADE RUNNER 2049 4K | KYUAZAK,https://www.youtube.com/watch?v=B3zl0nKuRHo,https://i.ytimg.com/vi/B3zl0nKuRHo/maxresdefault.jpg,KyuAzaK,"1 Hours, 0 Minutes, 1 Seconds"
Beautiful Morning | A playlist for a quiet morning | Work Study Focus Reading | Stress Relief Calm,https://www.youtube.com/watch?v=T9dp6PAsNJs,https://i.ytimg.com/vi/T9dp6PAsNJs/maxresdefault.jpg,Afloat in Time,"1 Hours, 11 Minutes, 26 Seconds"
"ASMR | Brain Melting Fast and Aggressive Triggers (Mic Swirling, Visuals, Mouth Sounds, +)",https://www.youtube.com/watch?v=Xfy4NkkVowI,https://i.ytimg.com/vi/Xfy4NkkVowI/maxresdefault.jpg,Jules ASMR,"24 Minutes, 33 Seconds"
ASMR Whispering ONLY 🤫 (Close up whispers with mic),https://www.youtube.com/watch?v=JsvcyREMQhE,https://i.ytimg.com/vi/JsvcyREMQhE/maxresdefault.jpg,Luna Bloom ASMR,"36 Minutes, 24 Seconds"
ASMRtist Kidnaps You,https://www.youtube.com/watch?v=Zlf1K-e_nOw,https://i.ytimg.com/vi/Zlf1K-e_nOw/maxresdefault.jpg,MisaBear ASMR,"16 Minutes, 44 Seconds"
ASMR Haircut ✂️,https://www.youtube.com/watch?v=0IQp6vmUAE0,https://i.ytimg.com/vi/0IQp6vmUAE0/maxresdefault.jpg,darklite ASMR ,"19 Minutes, 56 Seconds"
ASMR Good Good Good 💖 Ear To Ear + Mouth Sounds 🌙,https://www.youtube.com/watch?v=DRfa5L3ghT4,https://i.ytimg.com/vi/DRfa5L3ghT4/maxresdefault.jpg,Luna Bloom ASMR,"21 Minutes, 34 Seconds"
"ASMR Fast & Aggressive & Chaotic •☆• whisper ramble, pillow, hand movements, tapping, brush, book",https://www.youtube.com/watch?v=8bxoz_vrvHA,https://i.ytimg.com/vi/8bxoz_vrvHA/maxresdefault.jpg,woankameASMR,"20 Minutes, 56 Seconds"
ASMR | Nerve Check! 🎆 (cranial nerve exam role play),https://www.youtube.com/watch?v=b2A7YcfRRd4,https://i.ytimg.com/vi/b2A7YcfRRd4/maxresdefault.jpg,ASMR Viella,"24 Minutes, 8 Seconds"
ASMR Whispering Japanese Trigger Words (Relaxing & Tingly),https://www.youtube.com/watch?v=C8BhpthqoCE,https://i.ytimg.com/vi/C8BhpthqoCE/maxresdefault.jpg,Tena ASMR,"17 Minutes, 58 Seconds"
ASMR Makeup Application: Douyin-Inspired Makeup Look 💄 Whispered & Tapping,https://www.youtube.com/watch?v=Fs1Rn0Aw2SE,https://i.ytimg.com/vi/Fs1Rn0Aw2SE/maxresdefault.jpg,Tena ASMR,"37 Minutes, 56 Seconds"
ASMR For Sleep 💋 Soft Mouth Sounds in Low Lighting + Gentle Layers,https://www.youtube.com/watch?v=qFX32zXsqNE,https://i.ytimg.com/vi/qFX32zXsqNE/maxresdefault.jpg,Tena ASMR,"10 Minutes, 46 Seconds"
"ASMR 60 ~Super Tingly~ Trigger Words (Mouth Sounds, Personal Attention, Hand Movements)",https://www.youtube.com/watch?v=1nxRBeNrCY4,https://i.ytimg.com/vi/1nxRBeNrCY4/maxresdefault.jpg,Tena ASMR,"55 Minutes, 2 Seconds"
"ASMR Fall Asleep In 30 Minutes *Relaxing, Sleepy, & Tingly Triggers*",https://www.youtube.com/watch?v=FpbvDATh6To,https://i.ytimg.com/vi/FpbvDATh6To/maxresdefault.jpg,Tena ASMR,"33 Minutes, 33 Seconds"
"ASMR Ear Attention Overload 👂 3Dio Brushing, Dropper & Sticky Sounds",https://www.youtube.com/watch?v=FUn2tgv5XEk,https://i.ytimg.com/vi/FUn2tgv5XEk/maxresdefault.jpg,Tena ASMR,"27 Minutes, 27 Seconds"
"ASMR Personal Attention For Sleep | Face Touching, Camera Combing, Finger Tracing",https://www.youtube.com/watch?v=xJ3Nya3YA34,https://i.ytimg.com/vi/xJ3Nya3YA34/maxresdefault.jpg,Tena ASMR,"26 Minutes, 45 Seconds"
ASMR Gentle Pampering Before Bed,https://www.youtube.com/watch?v=OpSR51Jh4c0,https://i.ytimg.com/vi/OpSR51Jh4c0/sddefault.jpg,Slight Sounds ASMR,"29 Minutes, 54 Seconds"
ASMR | Pampering You While You Sleep 💤,https://www.youtube.com/watch?v=rQy2YsM7pVE,https://i.ytimg.com/vi/rQy2YsM7pVE/maxresdefault.jpg,Sarah Lavender ASMR,"36 Minutes, 7 Seconds"
"ASMR Shh, It's Okay w/ Face Touching",https://www.youtube.com/watch?v=LtRPgyJVP5Y,https://i.ytimg.com/vi/LtRPgyJVP5Y/maxresdefault.jpg,Slight Sounds ASMR,"13 Minutes, 59 Seconds"
JUST GO TO SLEEP (AGAIN) ASMR,https://www.youtube.com/watch?v=R-hOK8fwRbc,https://i.ytimg.com/vi/R-hOK8fwRbc/maxresdefault.jpg,Alana ASMR,"12 Hours, 0 Minutes, 44 Seconds"
Old School ASMR for people who NEED sleep!,https://www.youtube.com/watch?v=FZi8Ojm5bUQ,https://i.ytimg.com/vi/FZi8Ojm5bUQ/maxresdefault.jpg,edafoxx ASMR,"22 Minutes, 21 Seconds"
asmr ☾ obsessed goth girl can't get enough of you 🫦 (bro run),https://www.youtube.com/watch?v=Stt0UUB1Dv8,https://i.ytimg.com/vi/Stt0UUB1Dv8/maxresdefault.jpg,nananightray,"18 Minutes, 5 Seconds"
ASMR Ear Oil Massage for Sleep,https://www.youtube.com/watch?v=b7Rl7VkMsEQ,https://i.ytimg.com/vi/b7Rl7VkMsEQ/maxresdefault.jpg,Soa ASMR,"2 Hours, 2 Minutes, 27 Seconds"
ASMR POV: You’re my pumpkin and I’m running on 2 brain cells 🎃 ,https://www.youtube.com/watch?v=OwDjPcIxsLw,https://i.ytimg.com/vi/OwDjPcIxsLw/maxresdefault.jpg,Luna Bloom ASMR,"25 Minutes, 27 Seconds"
"Do You Remember ASMR Like This?? Slow, Simple, Nostalgic ☺️",https://www.youtube.com/watch?v=CCh2AWfZ5bo,https://i.ytimg.com/vi/CCh2AWfZ5bo/maxresdefault.jpg,Caitlyn ASMR,"58 Minutes, 52 Seconds"
Whispered ASMR Plucking and Pulling your Negative Energy 💤,https://www.youtube.com/watch?v=PY61Mo3KWHI,https://i.ytimg.com/vi/PY61Mo3KWHI/maxresdefault.jpg,ASMR Rebecca,"20 Minutes, 1 Seconds"
"ASMR -  intense massage, mouthsounds & haircuts - unpredictable fast",https://www.youtube.com/watch?v=PkaXYAp1TcM,https://i.ytimg.com/vi/PkaXYAp1TcM/maxresdefault.jpg,Miss Manganese ASMR,"32 Minutes, 31 Seconds"
Everything Is Falling Into Place For You ⚡️ Aggressive Spiritual Cleansing & Energy Healing ASMR,https://www.youtube.com/watch?v=m32X0PHKkno,https://i.ytimg.com/vi/m32X0PHKkno/maxresdefault.jpg,Sanne The Witch,"23 Minutes, 29 Seconds"
"ASMR Chaotic Personal Attention to the Face - [ touching, kisses, hand visuals, spit paint etc ] 🖤",https://www.youtube.com/watch?v=jienTgBJW1k,https://i.ytimg.com/vi/jienTgBJW1k/maxresdefault.jpg,Miss Manganese ASMR,"10 Minutes, 36 Seconds"
ASMR Measuring You For No Particular Reason (mildly chaotic) 🌀🟡🟩🔺,https://www.youtube.com/watch?v=smUYJSwC02k,https://i.ytimg.com/vi/smUYJSwC02k/maxresdefault.jpg,Luna Bloom ASMR,"17 Minutes, 18 Seconds"
